__time,friendlyHostname,location,ipAddress,sneId,voltageAvg,voltageSum,wattageAvg,wattageSum,platform,type,vendor,model,interfaceName,hostname
Mon Apr 01 2024 01:00:23 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.75,1385370,131911.5,7387044,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:00:27 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.83824,2305869,222409.1912,15123825,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:01:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.5,1387484,131322.1964,7354043,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:01:03 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.96429,1385326,131923.75,7387730,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:01:04 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.03333,1649102,154894.8333,9293690,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:01:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.80882,2305935,222427.3824,15125062,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:01:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.55,1698033,163978.8167,9838729,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:01:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,154798.4333,9287906,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:01:14 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220196.5588,14973366,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:01:14 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131639.0179,7371785,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:01:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162226.25,9733575,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:01:15 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.91071,1388011,132876.9643,7441110,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:02:03 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28299.63333,1697978,162313.1833,9738791,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:02:04 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27439.03333,1646342,154731.4167,9283885,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:02:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.96429,1385326,132011.9643,7392670,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:02:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.4,1649124,154077.85,9244671,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:02:09 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.16176,2305891,222451.6176,15126710,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:02:14 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132884.3571,7441524,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:02:14 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131531.1071,7365742,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:02:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,163939.9167,9836395,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:02:15 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24775.71429,1387440,131199.5893,7347177,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:02:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220188.4706,14972816,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:03:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.01667,1698121,164003.95,9840237,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:03:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132884.3393,7441523,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:03:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131585.0893,7368765,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:03:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.73333,1698044,162269.7333,9736184,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:03:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736,1385216,131857.5179,7384021,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:03:12 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.5,1649190,154148.75,9248925,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:03:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.58824,2307144,220222.8088,14975151,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:03:15 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.01786,1387681,131153.0536,7344571,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:03:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.48529,2305913,222461.6912,15127395,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:03:19 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,154745.7833,9284747,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:04:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24778.85714,1387616,131170.1964,7345531,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:04:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131513.9821,7364783,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:04:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.86667,1649212,154210.5667,9252634,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:04:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24734.82143,1385150,131685.8929,7374410,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:04:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,154745.7833,9284747,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:04:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.91667,1698055,164006.2667,9840376,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:04:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.26471,2307122,220251.0735,14977073,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:04:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.16176,2305891,222403.1471,15123414,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:04:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162301.7667,9738106,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:04:15 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132854.9286,7439876,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:05:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131580.2143,7368492,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:05:03 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162242.2333,9734534,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:05:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24781.98214,1387791,129277.3214,7239530,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:05:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.86667,1649212,154244.9167,9254695,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:05:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736.78571,1385260,131703.0536,7375371,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:05:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.91176,2307166,220164.2647,14971170,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:05:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,154803.0167,9288181,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:05:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.01667,1698121,163967.3667,9838042,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:05:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132823.0179,7438089,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:05:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.83824,2305869,222437.4706,15125748,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:06:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132813.25,7437542,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:06:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.23333,1649234,154338.7167,9260323,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:06:11 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131597.3393,7369451,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:06:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.80882,2305935,222348.6029,15119705,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:06:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.17857,1385282,131727.5893,7376745,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:06:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,164017.7,9841062,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:06:16 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154768.0167,9286081,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:06:18 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.16071,1387857,129365.6071,7244474,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:06:20 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.23529,2307188,220202.6176,14973778,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:06:23 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28299.63333,1697978,162304.05,9738243,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:07:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.76667,1649146,154405.1,9264306,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:07:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.53571,1387878,129448.9643,7249142,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:07:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132842.6607,7439189,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:07:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131592.4643,7369178,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:07:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24740.32143,1385458,131810.9464,7381413,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:07:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.16176,2305891,222413.25,15124101,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:07:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154731.4167,9283885,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:07:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162363.5333,9741812,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:07:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,163990.2667,9839416,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:07:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.23529,2307188,220182.4265,14972405,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:08:03 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131572.8214,7368078,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:08:04 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.66667,1646320,153919.6667,9235180,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:08:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220236.9559,14976113,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:08:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.13235,2305957,222393.0588,15122728,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:08:12 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.76667,1649146,154260.9,9255654,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:08:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.14286,1385392,131882.0536,7385395,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:08:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162313.2,9738792,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:08:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.91667,1698055,163967.3667,9838042,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:08:15 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.53571,1387878,129620.5893,7258753,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:08:18 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.33929,1387923,132901.5,7442484,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:09:06 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.92857,1387900,129613.2321,7258341,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:09:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.14286,1385392,131953.1607,7389377,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:09:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.2,1646232,155651.3167,9339079,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:09:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162258.3,9735498,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:09:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.51786,1387989,132876.9643,7441110,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:09:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.56667,1649014,155977.25,9358635,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:09:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,164022.2667,9841336,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:09:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.80882,2305935,222334.5,15118746,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:09:15 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131651.2857,7372472,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:09:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220198.5882,14973504,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:10:03 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.91667,1698055,164006.2667,9840376,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:10:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131609.625,7370139,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:10:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.75,1385370,131982.5893,7391025,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:10:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24781.98214,1387791,129608.3214,7258066,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:10:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132872.0714,7440836,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:10:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.13235,2305957,222368.8235,15121080,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:10:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162313.2,9738792,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:10:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,153919.6667,9235180,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:10:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.2,1648992,155823.95,9349437,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:10:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.52941,2307276,220144.0588,14969796,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:11:02 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131982.5714,7391024,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:11:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131626.7679,7371099,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:11:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24778.44643,1387593,131447.25,7361046,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:11:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220144.0735,14969797,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:11:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.77941,2306001,222330.4559,15118471,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:11:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132896.6071,7442210,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:11:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27482.83333,1648970,155837.65,9350259,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:11:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162269.7,9736182,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:11:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,163955.9167,9837355,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:11:19 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,153857.8833,9231473,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:12:03 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27482.46667,1648948,155755.3,9345318,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:12:06 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.89286,1387506,131258.4643,7350474,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:12:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.13235,2305957,222334.4706,15118744,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
